filename_hr,idx
records500/16000/16395_hr,9
records500/16000/16395_hr,10
records500/16000/16395_hr,11
records500/16000/16397_hr,0
records500/16000/16397_hr,1
records500/16000/16397_hr,2
records500/16000/16397_hr,3
records500/16000/16397_hr,4
records500/16000/16397_hr,5
records500/16000/16397_hr,6
records500/16000/16397_hr,7
records500/16000/16397_hr,8
records500/16000/16397_hr,9
records500/16000/16397_hr,10
records500/16000/16397_hr,11
records500/16000/16398_hr,0
records500/16000/16398_hr,1
records500/16000/16398_hr,2
records500/16000/16398_hr,3
records500/16000/16398_hr,4
records500/16000/16398_hr,5
records500/16000/16398_hr,6
records500/16000/16398_hr,7
records500/16000/16398_hr,8
records500/16000/16398_hr,9
records500/16000/16398_hr,10
records500/16000/16398_hr,11
records500/16000/16399_hr,0
records500/16000/16399_hr,1
records500/16000/16399_hr,2
records500/16000/16399_hr,3
records500/16000/16399_hr,4
records500/16000/16399_hr,5
records500/16000/16399_hr,6
records500/16000/16399_hr,7
records500/16000/16399_hr,8
records500/16000/16399_hr,9
records500/16000/16399_hr,10
records500/16000/16399_hr,11
records500/16000/16412_hr,7
records500/16000/16412_hr,8
records500/16000/16412_hr,9
records500/16000/16412_hr,10
records500/16000/16412_hr,11
records500/16000/16415_hr,0
records500/16000/16415_hr,1
records500/16000/16415_hr,2
records500/16000/16415_hr,3
records500/16000/16415_hr,4
records500/16000/16415_hr,5
records500/16000/16415_hr,6
records500/16000/16415_hr,7
records500/16000/16415_hr,8
records500/16000/16415_hr,9
records500/16000/16415_hr,10
records500/16000/16415_hr,11
records500/16000/16419_hr,0
records500/16000/16419_hr,1
records500/16000/16419_hr,2
records500/16000/16419_hr,3
records500/16000/16419_hr,4
records500/16000/16419_hr,5
records500/16000/16419_hr,6
records500/16000/16419_hr,7
records500/16000/16419_hr,8
records500/16000/16419_hr,9
records500/16000/16419_hr,10
records500/16000/16419_hr,11
records500/16000/16421_hr,0
records500/16000/16421_hr,1
records500/16000/16421_hr,2
records500/16000/16421_hr,3
records500/16000/16421_hr,4
records500/16000/16421_hr,5
records500/16000/16421_hr,6
records500/16000/16421_hr,7
records500/16000/16421_hr,8
records500/16000/16421_hr,9
records500/16000/16421_hr,10
records500/16000/16421_hr,11
records500/16000/16422_hr,0
records500/16000/16422_hr,1
records500/16000/16422_hr,2
records500/16000/16422_hr,3
records500/16000/16422_hr,4
records500/16000/16422_hr,5
records500/16000/16422_hr,6
records500/16000/16422_hr,7
records500/16000/16422_hr,8
records500/16000/16422_hr,9
records500/16000/16422_hr,10
records500/16000/16422_hr,11
records500/16000/16433_hr,0
records500/16000/16433_hr,1
records500/16000/16433_hr,2
records500/16000/16433_hr,3
records500/16000/16433_hr,4
records500/16000/16433_hr,5
records500/16000/16433_hr,6
records500/16000/16433_hr,7
records500/16000/16433_hr,8
records500/16000/16433_hr,9
records500/16000/16433_hr,10
records500/16000/16433_hr,11
records500/16000/16434_hr,0
records500/16000/16434_hr,1
records500/16000/16434_hr,2
records500/16000/16434_hr,3
records500/16000/16434_hr,4
records500/16000/16434_hr,5
records500/16000/16434_hr,6
records500/16000/16434_hr,7
records500/16000/16434_hr,8
records500/16000/16434_hr,9
records500/16000/16434_hr,10
records500/16000/16434_hr,11
records500/16000/16435_hr,0
records500/16000/16435_hr,1
records500/16000/16435_hr,2
records500/16000/16435_hr,3
records500/16000/16435_hr,4
records500/16000/16435_hr,5
records500/16000/16435_hr,6
records500/16000/16435_hr,7
records500/16000/16435_hr,8
records500/16000/16435_hr,9
records500/16000/16435_hr,10
records500/16000/16435_hr,11
records500/16000/16437_hr,0
records500/16000/16437_hr,1
records500/16000/16437_hr,2
records500/16000/16437_hr,3
records500/16000/16437_hr,4
records500/16000/16437_hr,5
records500/16000/16437_hr,6
records500/16000/16437_hr,7
records500/16000/16437_hr,8
records500/16000/16437_hr,9
records500/16000/16437_hr,10
records500/16000/16437_hr,11
records500/16000/16438_hr,0
records500/16000/16438_hr,1
records500/16000/16438_hr,2
records500/16000/16438_hr,3
records500/16000/16438_hr,4
records500/16000/16438_hr,5
records500/16000/16438_hr,6
records500/16000/16438_hr,7
records500/16000/16438_hr,8
records500/16000/16438_hr,9
records500/16000/16438_hr,10
records500/16000/16438_hr,11
records500/16000/16439_hr,0
records500/16000/16439_hr,1
records500/16000/16439_hr,2
records500/16000/16439_hr,3
records500/16000/16439_hr,4
records500/16000/16439_hr,5
records500/16000/16439_hr,6
records500/16000/16439_hr,7
records500/16000/16439_hr,8
records500/16000/16439_hr,9
records500/16000/16439_hr,10
records500/16000/16439_hr,11
records500/16000/16442_hr,0
records500/16000/16442_hr,1
records500/16000/16442_hr,2
records500/16000/16442_hr,3
records500/16000/16442_hr,4
records500/16000/16442_hr,5
records500/16000/16442_hr,6
records500/16000/16442_hr,7
records500/16000/16442_hr,8
records500/16000/16442_hr,9
records500/16000/16442_hr,10
records500/16000/16442_hr,11
records500/16000/16443_hr,0
records500/16000/16443_hr,1
records500/16000/16443_hr,2
records500/16000/16443_hr,3
records500/16000/16443_hr,4
records500/16000/16443_hr,5
records500/16000/16443_hr,6
records500/16000/16443_hr,7
records500/16000/16443_hr,8
records500/16000/16443_hr,9
records500/16000/16443_hr,10
records500/16000/16443_hr,11
records500/16000/16454_hr,0
records500/16000/16454_hr,1
records500/16000/16454_hr,2
records500/16000/16454_hr,3
records500/16000/16454_hr,4
records500/16000/16454_hr,5
records500/16000/16454_hr,6
records500/16000/16454_hr,7
records500/16000/16454_hr,8
records500/16000/16454_hr,9
records500/16000/16454_hr,10
records500/16000/16454_hr,11
records500/16000/16459_hr,0
records500/16000/16459_hr,1
records500/16000/16459_hr,2
records500/16000/16459_hr,3
records500/16000/16459_hr,4
records500/16000/16459_hr,5
records500/16000/16459_hr,6
records500/16000/16459_hr,7
records500/16000/16459_hr,8
records500/16000/16459_hr,9
records500/16000/16459_hr,10
records500/16000/16459_hr,11
records500/16000/16460_hr,0
records500/16000/16460_hr,1
records500/16000/16460_hr,2
records500/16000/16460_hr,3
records500/16000/16460_hr,4
records500/16000/16460_hr,5
records500/16000/16460_hr,6
records500/16000/16460_hr,7
records500/16000/16460_hr,8
records500/16000/16460_hr,9
records500/16000/16460_hr,10
records500/16000/16460_hr,11
records500/16000/16466_hr,0
records500/16000/16466_hr,1
records500/16000/16466_hr,2
records500/16000/16466_hr,3
records500/16000/16466_hr,4
records500/16000/16466_hr,5
records500/16000/16466_hr,6
records500/16000/16466_hr,7
records500/16000/16466_hr,8
records500/16000/16466_hr,9
records500/16000/16466_hr,10
records500/16000/16466_hr,11
records500/16000/16476_hr,0
records500/16000/16476_hr,1
records500/16000/16476_hr,2
records500/16000/16476_hr,3
records500/16000/16476_hr,4
records500/16000/16476_hr,5
records500/16000/16476_hr,6
records500/16000/16476_hr,7
records500/16000/16476_hr,8
records500/16000/16476_hr,9
records500/16000/16476_hr,10
records500/16000/16476_hr,11
records500/16000/16479_hr,0
records500/16000/16479_hr,1
records500/16000/16479_hr,2
records500/16000/16479_hr,3
records500/16000/16479_hr,4
records500/16000/16479_hr,5
records500/16000/16479_hr,6
records500/16000/16479_hr,7
records500/16000/16479_hr,8
records500/16000/16479_hr,9
records500/16000/16479_hr,10
records500/16000/16479_hr,11
records500/16000/16483_hr,0
records500/16000/16483_hr,1
records500/16000/16483_hr,2
records500/16000/16483_hr,3
records500/16000/16483_hr,4
records500/16000/16483_hr,5
records500/16000/16483_hr,6
records500/16000/16483_hr,7
records500/16000/16483_hr,8
records500/16000/16483_hr,9
records500/16000/16483_hr,10
records500/16000/16483_hr,11
records500/16000/16484_hr,0
records500/16000/16484_hr,1
records500/16000/16484_hr,2
records500/16000/16484_hr,3
records500/16000/16484_hr,4
records500/16000/16484_hr,5
records500/16000/16484_hr,6
records500/16000/16484_hr,7
records500/16000/16484_hr,8
records500/16000/16484_hr,9
records500/16000/16484_hr,10
records500/16000/16484_hr,11
records500/16000/16485_hr,6
records500/16000/16485_hr,7
records500/16000/16485_hr,8
records500/16000/16485_hr,9
records500/16000/16485_hr,10
records500/16000/16485_hr,11
records500/16000/16492_hr,0
records500/16000/16492_hr,1
records500/16000/16492_hr,2
records500/16000/16492_hr,3
records500/16000/16492_hr,4
records500/16000/16492_hr,5
records500/16000/16492_hr,6
records500/16000/16492_hr,7
records500/16000/16492_hr,8
records500/16000/16492_hr,9
records500/16000/16492_hr,10
records500/16000/16492_hr,11
records500/16000/16494_hr,0
records500/16000/16494_hr,1
records500/16000/16494_hr,2
records500/16000/16494_hr,3
records500/16000/16494_hr,4
records500/16000/16494_hr,5
records500/16000/16494_hr,6
records500/16000/16494_hr,7
records500/16000/16494_hr,8
records500/16000/16494_hr,9
records500/16000/16494_hr,10
records500/16000/16494_hr,11
records500/16000/16498_hr,0
records500/16000/16498_hr,1
records500/16000/16498_hr,2
records500/16000/16498_hr,3
records500/16000/16498_hr,4
records500/16000/16498_hr,5
records500/16000/16498_hr,6
records500/16000/16498_hr,7
records500/16000/16498_hr,8
records500/16000/16498_hr,9
records500/16000/16498_hr,10
records500/16000/16498_hr,11
records500/16000/16505_hr,0
records500/16000/16505_hr,1
records500/16000/16505_hr,2
records500/16000/16505_hr,3
records500/16000/16505_hr,4
records500/16000/16505_hr,5
records500/16000/16505_hr,6
records500/16000/16505_hr,7
records500/16000/16505_hr,8
records500/16000/16505_hr,9
records500/16000/16505_hr,10
records500/16000/16505_hr,11
records500/16000/16507_hr,0
records500/16000/16507_hr,1
records500/16000/16507_hr,2
records500/16000/16507_hr,3
records500/16000/16507_hr,4
records500/16000/16507_hr,5
records500/16000/16507_hr,6
records500/16000/16507_hr,7
records500/16000/16507_hr,8
records500/16000/16507_hr,9
records500/16000/16507_hr,10
records500/16000/16507_hr,11
records500/16000/16515_hr,0
records500/16000/16515_hr,1
records500/16000/16515_hr,2
records500/16000/16515_hr,3
records500/16000/16515_hr,4
records500/16000/16515_hr,5
records500/16000/16515_hr,6
records500/16000/16515_hr,7
records500/16000/16515_hr,8
records500/16000/16515_hr,9
records500/16000/16515_hr,10
records500/16000/16515_hr,11
records500/16000/16516_hr,0
records500/16000/16516_hr,1
records500/16000/16516_hr,2
records500/16000/16516_hr,3
records500/16000/16516_hr,4
records500/16000/16516_hr,5
records500/16000/16516_hr,6
records500/16000/16516_hr,7
records500/16000/16516_hr,8
records500/16000/16516_hr,9
records500/16000/16516_hr,10
records500/16000/16516_hr,11
records500/16000/16519_hr,0
records500/16000/16519_hr,1
records500/16000/16519_hr,2
records500/16000/16519_hr,3
records500/16000/16519_hr,4
records500/16000/16519_hr,5
records500/16000/16519_hr,6
records500/16000/16519_hr,7
records500/16000/16519_hr,8
records500/16000/16519_hr,9
records500/16000/16519_hr,10
records500/16000/16519_hr,11
records500/16000/16524_hr,0
records500/16000/16524_hr,1
records500/16000/16524_hr,2
records500/16000/16524_hr,3
records500/16000/16524_hr,4
records500/16000/16524_hr,5
records500/16000/16524_hr,6
records500/16000/16524_hr,7
records500/16000/16524_hr,8
records500/16000/16524_hr,9
records500/16000/16524_hr,10
records500/16000/16524_hr,11
records500/16000/16528_hr,0
records500/16000/16528_hr,1
records500/16000/16528_hr,2
records500/16000/16528_hr,3
records500/16000/16528_hr,4
records500/16000/16528_hr,5
records500/16000/16528_hr,6
records500/16000/16528_hr,7
records500/16000/16528_hr,8
records500/16000/16528_hr,9
records500/16000/16528_hr,10
records500/16000/16528_hr,11
records500/16000/16533_hr,0
records500/16000/16533_hr,1
records500/16000/16533_hr,2
records500/16000/16533_hr,3
records500/16000/16533_hr,4
records500/16000/16533_hr,5
records500/16000/16533_hr,6
records500/16000/16533_hr,7
records500/16000/16533_hr,8
records500/16000/16533_hr,9
records500/16000/16533_hr,10
records500/16000/16533_hr,11
records500/16000/16540_hr,0
records500/16000/16540_hr,1
records500/16000/16540_hr,2
records500/16000/16540_hr,3
records500/16000/16540_hr,4
records500/16000/16540_hr,5
records500/16000/16540_hr,6
records500/16000/16540_hr,7
records500/16000/16540_hr,8
records500/16000/16540_hr,9
records500/16000/16540_hr,10
records500/16000/16540_hr,11
records500/16000/16545_hr,0
records500/16000/16545_hr,1
records500/16000/16545_hr,2
records500/16000/16545_hr,3
records500/16000/16545_hr,4
records500/16000/16545_hr,5
records500/16000/16545_hr,6
records500/16000/16545_hr,7
records500/16000/16545_hr,8
records500/16000/16545_hr,9
records500/16000/16545_hr,10
records500/16000/16545_hr,11
records500/16000/16547_hr,0
records500/16000/16547_hr,1
records500/16000/16547_hr,2
records500/16000/16547_hr,3
records500/16000/16547_hr,4
records500/16000/16547_hr,5
records500/16000/16547_hr,6
records500/16000/16547_hr,7
records500/16000/16547_hr,8
records500/16000/16547_hr,9
records500/16000/16547_hr,10
records500/16000/16547_hr,11
records500/16000/16550_hr,0
records500/16000/16550_hr,1
records500/16000/16550_hr,2
records500/16000/16550_hr,3
records500/16000/16550_hr,4
records500/16000/16550_hr,5
records500/16000/16550_hr,6
records500/16000/16550_hr,7
records500/16000/16550_hr,8
records500/16000/16550_hr,9
records500/16000/16550_hr,10
records500/16000/16550_hr,11
records500/16000/16551_hr,0
records500/16000/16551_hr,1
records500/16000/16551_hr,2
records500/16000/16551_hr,3
records500/16000/16551_hr,4
records500/16000/16551_hr,5
records500/16000/16551_hr,6
records500/16000/16551_hr,7
records500/16000/16551_hr,8
records500/16000/16551_hr,9
records500/16000/16551_hr,10
records500/16000/16551_hr,11
records500/16000/16556_hr,0
records500/16000/16556_hr,1
records500/16000/16556_hr,2
records500/16000/16556_hr,3
records500/16000/16556_hr,4
records500/16000/16556_hr,5
records500/16000/16556_hr,6
records500/16000/16556_hr,7
records500/16000/16556_hr,8
records500/16000/16556_hr,9
records500/16000/16556_hr,10
records500/16000/16556_hr,11
records500/16000/16557_hr,0
records500/16000/16557_hr,1
records500/16000/16557_hr,2
records500/16000/16557_hr,3
records500/16000/16557_hr,4
records500/16000/16557_hr,5
records500/16000/16557_hr,6
records500/16000/16557_hr,7
records500/16000/16557_hr,8
records500/16000/16557_hr,9
records500/16000/16557_hr,10
records500/16000/16557_hr,11
records500/16000/16558_hr,0
records500/16000/16558_hr,1
records500/16000/16558_hr,2
records500/16000/16558_hr,3
records500/16000/16558_hr,4
records500/16000/16558_hr,5
records500/16000/16558_hr,6
records500/16000/16558_hr,7
records500/16000/16558_hr,8
records500/16000/16558_hr,9
records500/16000/16558_hr,10
records500/16000/16558_hr,11
records500/16000/16562_hr,0
records500/16000/16562_hr,1
records500/16000/16562_hr,2
records500/16000/16562_hr,3
records500/16000/16562_hr,4
records500/16000/16562_hr,5
records500/16000/16562_hr,6
records500/16000/16562_hr,7
records500/16000/16562_hr,8
records500/16000/16562_hr,9
records500/16000/16562_hr,10
records500/16000/16562_hr,11
records500/16000/16569_hr,0
records500/16000/16569_hr,1
records500/16000/16569_hr,2
records500/16000/16569_hr,3
records500/16000/16569_hr,4
records500/16000/16569_hr,5
records500/16000/16569_hr,6
records500/16000/16569_hr,7
records500/16000/16569_hr,8
records500/16000/16569_hr,9
records500/16000/16569_hr,10
records500/16000/16569_hr,11
records500/16000/16576_hr,0
records500/16000/16576_hr,1
records500/16000/16576_hr,2
records500/16000/16576_hr,3
records500/16000/16576_hr,4
records500/16000/16576_hr,5
records500/16000/16576_hr,6
records500/16000/16576_hr,7
records500/16000/16576_hr,8
records500/16000/16576_hr,9
records500/16000/16576_hr,10
records500/16000/16576_hr,11
records500/16000/16577_hr,0
records500/16000/16577_hr,1
records500/16000/16577_hr,2
records500/16000/16577_hr,3
records500/16000/16577_hr,4
records500/16000/16577_hr,5
records500/16000/16577_hr,6
records500/16000/16577_hr,7
records500/16000/16577_hr,8
records500/16000/16577_hr,9
records500/16000/16577_hr,10
records500/16000/16577_hr,11
records500/16000/16579_hr,0
records500/16000/16579_hr,1
records500/16000/16579_hr,2
records500/16000/16579_hr,3
records500/16000/16579_hr,4
records500/16000/16579_hr,5
records500/16000/16579_hr,6
records500/16000/16579_hr,7
records500/16000/16579_hr,8
records500/16000/16579_hr,9
records500/16000/16579_hr,10
records500/16000/16579_hr,11
records500/16000/16584_hr,0
records500/16000/16584_hr,1
records500/16000/16584_hr,2
records500/16000/16584_hr,3
records500/16000/16584_hr,4
records500/16000/16584_hr,5
records500/16000/16584_hr,6
records500/16000/16584_hr,7
records500/16000/16584_hr,8
records500/16000/16584_hr,9
records500/16000/16584_hr,10
records500/16000/16584_hr,11
records500/16000/16587_hr,0
records500/16000/16587_hr,1
records500/16000/16587_hr,2
records500/16000/16587_hr,3
records500/16000/16587_hr,4
records500/16000/16587_hr,5
records500/16000/16587_hr,6
records500/16000/16587_hr,7
records500/16000/16587_hr,8
records500/16000/16587_hr,9
records500/16000/16587_hr,10
records500/16000/16587_hr,11
records500/16000/16588_hr,0
records500/16000/16588_hr,1
records500/16000/16588_hr,2
records500/16000/16588_hr,3
records500/16000/16588_hr,4
records500/16000/16588_hr,5
records500/16000/16588_hr,6
records500/16000/16588_hr,7
records500/16000/16588_hr,8
records500/16000/16588_hr,9
records500/16000/16588_hr,10
records500/16000/16588_hr,11
records500/16000/16589_hr,0
records500/16000/16589_hr,1
records500/16000/16589_hr,2
records500/16000/16589_hr,3
records500/16000/16589_hr,4
records500/16000/16589_hr,5
records500/16000/16589_hr,6
records500/16000/16589_hr,7
records500/16000/16589_hr,8
records500/16000/16589_hr,9
records500/16000/16589_hr,10
records500/16000/16589_hr,11
records500/16000/16590_hr,0
records500/16000/16590_hr,1
records500/16000/16590_hr,2
records500/16000/16590_hr,3
records500/16000/16590_hr,4
records500/16000/16590_hr,5
records500/16000/16590_hr,6
records500/16000/16590_hr,7
records500/16000/16590_hr,8
records500/16000/16590_hr,9
records500/16000/16590_hr,10
records500/16000/16594_hr,0
records500/16000/16594_hr,1
records500/16000/16594_hr,2
records500/16000/16594_hr,3
records500/16000/16594_hr,4
records500/16000/16594_hr,5
records500/16000/16594_hr,6
records500/16000/16594_hr,7
records500/16000/16594_hr,8
records500/16000/16594_hr,9
records500/16000/16594_hr,10
records500/16000/16594_hr,11
records500/16000/16597_hr,0
records500/16000/16597_hr,1
records500/16000/16597_hr,2
records500/16000/16597_hr,3
records500/16000/16597_hr,4
records500/16000/16597_hr,5
records500/16000/16597_hr,7
records500/16000/16597_hr,8
records500/16000/16597_hr,9
records500/16000/16597_hr,10
records500/16000/16597_hr,11
records500/16000/16601_hr,0
records500/16000/16601_hr,1
records500/16000/16601_hr,2
records500/16000/16601_hr,3
records500/16000/16601_hr,4
records500/16000/16601_hr,5
records500/16000/16601_hr,6
records500/16000/16601_hr,7
records500/16000/16601_hr,8
records500/16000/16601_hr,9
records500/16000/16601_hr,10
records500/16000/16601_hr,11
records500/16000/16612_hr,0
records500/16000/16612_hr,1
records500/16000/16612_hr,2
records500/16000/16612_hr,3
records500/16000/16612_hr,4
records500/16000/16612_hr,5
records500/16000/16612_hr,6
records500/16000/16612_hr,7
records500/16000/16612_hr,8
records500/16000/16612_hr,9
records500/16000/16612_hr,10
records500/16000/16612_hr,11
records500/16000/16613_hr,0
records500/16000/16613_hr,1
records500/16000/16613_hr,2
records500/16000/16613_hr,3
records500/16000/16613_hr,4
records500/16000/16613_hr,5
records500/16000/16613_hr,6
records500/16000/16613_hr,7
records500/16000/16613_hr,8
records500/16000/16613_hr,9
records500/16000/16613_hr,10
records500/16000/16613_hr,11
records500/16000/16614_hr,0
records500/16000/16614_hr,1
records500/16000/16614_hr,2
records500/16000/16614_hr,3
records500/16000/16614_hr,4
records500/16000/16614_hr,5
records500/16000/16614_hr,6
records500/16000/16614_hr,7
records500/16000/16614_hr,8
records500/16000/16614_hr,9
records500/16000/16614_hr,10
records500/16000/16614_hr,11
records500/16000/16618_hr,0
records500/16000/16618_hr,3
records500/16000/16618_hr,4
records500/16000/16618_hr,6
records500/16000/16618_hr,7
records500/16000/16618_hr,8
records500/16000/16618_hr,9
records500/16000/16618_hr,10
records500/16000/16618_hr,11
records500/16000/16623_hr,6
records500/16000/16623_hr,7
records500/16000/16623_hr,8
records500/16000/16623_hr,9
records500/16000/16623_hr,10
records500/16000/16623_hr,11
records500/16000/16624_hr,6
records500/16000/16624_hr,7
records500/16000/16624_hr,8
records500/16000/16624_hr,9
records500/16000/16624_hr,10
records500/16000/16624_hr,11
records500/16000/16625_hr,0
records500/16000/16625_hr,1
records500/16000/16625_hr,2
records500/16000/16625_hr,3
records500/16000/16625_hr,4
records500/16000/16625_hr,5
records500/16000/16625_hr,6
records500/16000/16625_hr,7
records500/16000/16625_hr,8
records500/16000/16625_hr,9
records500/16000/16625_hr,10
records500/16000/16625_hr,11
records500/16000/16627_hr,0
records500/16000/16627_hr,1
records500/16000/16627_hr,2
records500/16000/16627_hr,3
records500/16000/16627_hr,4
records500/16000/16627_hr,5
records500/16000/16627_hr,6
records500/16000/16627_hr,7
records500/16000/16627_hr,8
records500/16000/16627_hr,9
records500/16000/16627_hr,10
records500/16000/16627_hr,11
records500/16000/16629_hr,0
records500/16000/16629_hr,1
records500/16000/16629_hr,2
records500/16000/16629_hr,3
records500/16000/16629_hr,4
records500/16000/16629_hr,5
records500/16000/16629_hr,6
records500/16000/16629_hr,7
records500/16000/16629_hr,8
records500/16000/16629_hr,9
records500/16000/16629_hr,10
records500/16000/16629_hr,11
records500/16000/16630_hr,0
records500/16000/16630_hr,1
records500/16000/16630_hr,2
records500/16000/16630_hr,3
records500/16000/16630_hr,4
records500/16000/16630_hr,5
records500/16000/16630_hr,6
records500/16000/16630_hr,7
records500/16000/16630_hr,8
records500/16000/16630_hr,9
records500/16000/16630_hr,10
records500/16000/16630_hr,11
records500/16000/16643_hr,0
records500/16000/16643_hr,1
records500/16000/16643_hr,2
records500/16000/16643_hr,3
records500/16000/16643_hr,4
records500/16000/16643_hr,5
records500/16000/16643_hr,6
records500/16000/16643_hr,7
records500/16000/16643_hr,8
records500/16000/16643_hr,9
records500/16000/16643_hr,10
records500/16000/16643_hr,11
records500/16000/16648_hr,0
records500/16000/16648_hr,1
records500/16000/16648_hr,2
records500/16000/16648_hr,3
records500/16000/16648_hr,4
records500/16000/16648_hr,5
records500/16000/16648_hr,6
records500/16000/16648_hr,7
records500/16000/16648_hr,8
records500/16000/16648_hr,9
records500/16000/16648_hr,10
records500/16000/16648_hr,11
records500/16000/16650_hr,0
records500/16000/16650_hr,1
records500/16000/16650_hr,2
records500/16000/16650_hr,3
records500/16000/16650_hr,4
records500/16000/16650_hr,5
records500/16000/16650_hr,6
records500/16000/16650_hr,7
records500/16000/16650_hr,8
records500/16000/16650_hr,9
records500/16000/16650_hr,10
records500/16000/16650_hr,11
records500/16000/16652_hr,0
records500/16000/16652_hr,1
records500/16000/16652_hr,2
records500/16000/16652_hr,3
records500/16000/16652_hr,4
records500/16000/16652_hr,5
records500/16000/16652_hr,6
records500/16000/16652_hr,7
records500/16000/16652_hr,8
records500/16000/16652_hr,9
records500/16000/16652_hr,10
records500/16000/16652_hr,11
records500/16000/16655_hr,0
records500/16000/16655_hr,1
records500/16000/16655_hr,2
records500/16000/16655_hr,3
records500/16000/16655_hr,4
records500/16000/16655_hr,5
records500/16000/16655_hr,6
records500/16000/16655_hr,7
records500/16000/16655_hr,8
records500/16000/16655_hr,9
records500/16000/16655_hr,10
records500/16000/16655_hr,11
records500/16000/16660_hr,6
records500/16000/16660_hr,7
records500/16000/16660_hr,8
records500/16000/16660_hr,9
records500/16000/16660_hr,10
records500/16000/16660_hr,11
records500/16000/16663_hr,4
records500/16000/16663_hr,5
records500/16000/16663_hr,6
records500/16000/16663_hr,7
records500/16000/16663_hr,8
records500/16000/16663_hr,9
records500/16000/16663_hr,10
records500/16000/16663_hr,11
records500/16000/16667_hr,0
records500/16000/16667_hr,1
records500/16000/16667_hr,2
records500/16000/16667_hr,3
records500/16000/16667_hr,4
records500/16000/16667_hr,5
records500/16000/16667_hr,6
records500/16000/16667_hr,7
records500/16000/16667_hr,8
records500/16000/16667_hr,9
records500/16000/16667_hr,10
records500/16000/16667_hr,11
records500/16000/16670_hr,0
records500/16000/16670_hr,1
records500/16000/16670_hr,2
records500/16000/16670_hr,3
records500/16000/16670_hr,4
records500/16000/16670_hr,5
records500/16000/16670_hr,6
records500/16000/16670_hr,7
records500/16000/16670_hr,8
records500/16000/16670_hr,9
records500/16000/16670_hr,10
records500/16000/16670_hr,11
records500/16000/16672_hr,0
records500/16000/16672_hr,1
records500/16000/16672_hr,2
records500/16000/16672_hr,3
records500/16000/16672_hr,4
records500/16000/16672_hr,5
records500/16000/16672_hr,6
records500/16000/16672_hr,7
records500/16000/16672_hr,8
records500/16000/16672_hr,9
records500/16000/16672_hr,10
records500/16000/16672_hr,11
records500/16000/16673_hr,0
records500/16000/16673_hr,1
records500/16000/16673_hr,2
records500/16000/16673_hr,3
records500/16000/16673_hr,4
records500/16000/16673_hr,5
records500/16000/16673_hr,6
records500/16000/16673_hr,7
records500/16000/16673_hr,8
records500/16000/16673_hr,9
records500/16000/16673_hr,10
records500/16000/16673_hr,11
records500/16000/16676_hr,0
records500/16000/16676_hr,1
records500/16000/16676_hr,2
records500/16000/16676_hr,3
records500/16000/16676_hr,4
records500/16000/16676_hr,5
records500/16000/16676_hr,6
records500/16000/16676_hr,7
records500/16000/16676_hr,8
records500/16000/16676_hr,9
records500/16000/16676_hr,10
records500/16000/16676_hr,11
records500/16000/16677_hr,0
records500/16000/16677_hr,1
records500/16000/16677_hr,2
records500/16000/16677_hr,3
records500/16000/16677_hr,4
records500/16000/16677_hr,5
records500/16000/16677_hr,6
records500/16000/16677_hr,7
records500/16000/16677_hr,8
records500/16000/16677_hr,9
records500/16000/16677_hr,10
records500/16000/16677_hr,11
records500/16000/16683_hr,0
records500/16000/16683_hr,1
records500/16000/16683_hr,2
records500/16000/16683_hr,3
records500/16000/16683_hr,4
records500/16000/16683_hr,5
records500/16000/16683_hr,6
records500/16000/16683_hr,7
records500/16000/16683_hr,8
records500/16000/16683_hr,9
records500/16000/16683_hr,10
records500/16000/16683_hr,11
records500/16000/16685_hr,4
records500/16000/16685_hr,5
records500/16000/16685_hr,6
records500/16000/16685_hr,7
records500/16000/16685_hr,8
records500/16000/16685_hr,9
records500/16000/16685_hr,10
records500/16000/16685_hr,11
records500/16000/16690_hr,0
records500/16000/16690_hr,1
records500/16000/16690_hr,2
records500/16000/16690_hr,3
records500/16000/16690_hr,4
records500/16000/16690_hr,5
records500/16000/16690_hr,6
records500/16000/16690_hr,7
records500/16000/16690_hr,8
records500/16000/16690_hr,9
records500/16000/16690_hr,10
records500/16000/16690_hr,11
records500/16000/16691_hr,0
records500/16000/16691_hr,1
records500/16000/16691_hr,2
records500/16000/16691_hr,3
records500/16000/16691_hr,4
records500/16000/16691_hr,5
records500/16000/16691_hr,6
records500/16000/16691_hr,7
records500/16000/16691_hr,8
records500/16000/16691_hr,9
records500/16000/16691_hr,10
records500/16000/16691_hr,11
records500/16000/16696_hr,0
records500/16000/16696_hr,1
records500/16000/16696_hr,2
records500/16000/16696_hr,3
records500/16000/16696_hr,4
records500/16000/16696_hr,5
records500/16000/16696_hr,6
records500/16000/16696_hr,7
records500/16000/16696_hr,8
records500/16000/16696_hr,9
records500/16000/16696_hr,10
records500/16000/16696_hr,11
records500/16000/16701_hr,0
records500/16000/16701_hr,1
records500/16000/16701_hr,2
records500/16000/16701_hr,3
records500/16000/16701_hr,4
records500/16000/16701_hr,5
records500/16000/16701_hr,6
records500/16000/16701_hr,7
records500/16000/16701_hr,8
records500/16000/16701_hr,9
records500/16000/16701_hr,10
records500/16000/16701_hr,11
records500/16000/16705_hr,0
records500/16000/16705_hr,1
records500/16000/16705_hr,2
records500/16000/16705_hr,3
records500/16000/16705_hr,4
records500/16000/16705_hr,5
records500/16000/16705_hr,6
records500/16000/16705_hr,7
